,move_00,move_1,rotate_angle,gACT,gMOD,gGTO,gSTA,gIMC,gFLT,gPRE,tcp_force,success,isDoll
7977,"p[-0.492222,0.157587,0.52,-0.3,3.14,0]","p[-0.35197,0.054471,0.52,-0.3,3.14,0]",-2.22688,1,0,1,1,3,0,255,"p[-15.0944,-13.6994,9.13369,2.13006,-3.14124,-2.17596]",0,1.0
7978,"p[-0.56171,-0.167566,0.52,-0.3,3.14,0]","p[-0.639073,-0.114561,0.52,-0.3,3.14,0]",2.48505,1,0,1,2,3,0,255,"p[-25.1725,-12.1935,25.7373,1.35264,-6.52894,-0.626956]",0,1.0
7979,"p[-0.533081,0.021342,0.52,-0.3,3.14,0]","p[-0.48601,-0.0943853,0.52,-0.3,3.14,0]",-1.59239,1,0,1,2,3,0,255,"p[-3.84843,-9.36217,6.55354,1.32242,-1.36637,-1.67972]",1,1.0
7980,"p[-0.56196,-0.109543,0.52,-0.3,3.14,0]","p[-0.538538,0.0655985,0.52,-0.3,3.14,0]",-3.03152,1,0,1,1,3,0,255,"p[-12.4628,-11.8758,4.15231,1.77111,-2.24521,-2.00117]",1,1.0
7981,"p[-0.343585,0.242994,0.52,-0.3,3.14,0]","p[-0.379528,0.0556372,0.52,-0.3,3.14,0]",-2.60409,1,0,1,1,3,0,255,"p[-10.5238,-11.4303,16.5873,1.90456,-3.33328,-1.54125]",0,1.0
7982,"p[-0.481355,0.0697379,0.52,-0.3,3.14,0]","p[-0.403066,-0.143776,0.52,-0.3,3.14,0]",-1.24715,1,0,1,1,3,0,255,"p[6.79281,-14.4109,2.41194,2.63113,-1.27436,-0.405075]",0,1.0
7983,"p[-0.357447,-0.0327539,0.52,-0.3,3.14,0]","p[-0.390963,0.127078,0.52,-0.3,3.14,0]",2.64152,1,0,1,2,3,0,255,"p[-9.42221,-18.1176,3.02714,0.810337,-2.16999,-1.05588]",1,1.0
7984,"p[-0.607007,0.154758,0.52,-0.3,3.14,0]","p[-0.380141,0.0205963,0.52,-0.3,3.14,0]",-2.92361,1,0,1,3,3,0,255,"p[-5.38179,-12.511,12.4133,1.83191,-3.26047,-0.378478]",0,1.0
7985,"p[-0.486466,-0.04914,0.52,-0.3,3.14,0]","p[-0.338623,0.0481225,0.52,-0.3,3.14,0]",-2.68891,1,0,1,3,3,0,255,"p[-16.8744,-25.0587,19.6521,2.10321,-4.33705,-2.33377]",0,1.0
7986,"p[-0.668078,0.0214862,0.52,-0.3,3.14,0]","p[-0.37658,-0.00490717,0.52,-0.3,3.14,0]",0.21802,1,0,1,3,3,0,255,"p[-6.71743,-20.3293,2.45955,2.56798,-0.698181,-0.920041]",0,1.0
7987,"p[-0.567707,0.0373305,0.52,-0.3,3.14,0]","p[-0.621006,0.172285,0.52,-0.3,3.14,0]",-0.0753117,1,0,1,1,3,0,255,"p[-25.0101,-0.740413,17.6229,-0.0188249,-5.36126,-0.783622]",1,1.0
7988,"p[-0.56753,0.125006,0.52,-0.3,3.14,0]","p[-0.467107,0.0278687,0.52,-0.3,3.14,0]",2.85226,1,0,1,2,3,0,255,"p[-9.37316,-13.6525,19.2005,1.27109,-4.45884,0.850936]",1,1.0
7989,"p[-0.461686,-0.0355959,0.52,-0.3,3.14,0]","p[-0.67591,0.20231,0.52,-0.3,3.14,0]",-0.729115,1,0,1,1,3,0,255,"p[-7.12138,-10.6804,-0.489479,2.32907,-0.998805,-2.56933]",1,1.0
7990,"p[-0.656346,-0.0789961,0.52,-0.3,3.14,0]","p[-0.484062,0.223553,0.52,-0.3,3.14,0]",-1.15384,1,0,1,3,3,0,255,"p[-0.58158,-6.71894,1.75448,0.630275,-0.909404,-0.351359]",0,1.0
7991,"p[-0.59859,-0.199625,0.52,-0.3,3.14,0]","p[-0.626354,0.0171097,0.52,-0.3,3.14,0]",-1.54468,1,0,1,3,3,0,255,"p[-6.84675,-15.7987,8.05298,2.4567,-3.18934,-1.56478]",0,1.0
7992,"p[-0.451961,0.138567,0.52,-0.3,3.14,0]","p[-0.587134,-0.174553,0.52,-0.3,3.14,0]",0.244734,1,0,1,3,3,0,255,"p[-11.6167,-7.15217,15.0041,1.72378,-1.56746,-1.26817]",0,1.0
7993,"p[-0.390516,0.236303,0.52,-0.3,3.14,0]","p[-0.37052,-0.0635281,0.52,-0.3,3.14,0]",-3.13615,1,0,1,1,3,0,255,"p[-1.7282,-17.8559,6.13168,3.48422,-0.621821,-3.30079]",0,1.0
7994,"p[-0.507165,-0.180579,0.52,-0.3,3.14,0]","p[-0.502782,-0.138178,0.52,-0.3,3.14,0]",-2.67049,1,0,1,2,3,0,255,"p[-11.7425,-17.9145,20.3731,2.4103,-4.09824,-2.89908]",1,1.0
7995,"p[-0.371367,0.106694,0.52,-0.3,3.14,0]","p[-0.350106,0.00776944,0.52,-0.3,3.14,0]",0.329544,1,0,1,1,3,0,255,"p[-13.1516,-12.5362,16.111,1.8308,-4.06175,-1.05077]",0,1.0
7996,"p[-0.506777,-0.0436487,0.52,-0.3,3.14,0]","p[-0.623849,-0.132565,0.52,-0.3,3.14,0]",-2.65129,1,0,1,1,3,0,255,"p[-25.4967,-14.8495,23.273,1.55178,-4.7322,-2.91337]",1,1.0
7997,"p[-0.516263,0.0797719,0.52,-0.3,3.14,0]","p[-0.446037,0.148295,0.52,-0.3,3.14,0]",-2.94269,1,0,1,2,3,0,255,"p[-12.055,-13.3982,13.4801,0.64948,-2.05713,-1.47076]",0,1.0
7998,"p[-0.374759,-0.0551645,0.52,-0.3,3.14,0]","p[-0.331532,0.115845,0.52,-0.3,3.14,0]",1.90628,1,0,1,3,3,0,255,"p[-19.7279,-11.382,19.3691,0.53736,-4.3128,0.96018]",0,1.0
7999,"p[-0.38403,0.0779826,0.52,-0.3,3.14,0]","p[-0.636192,-0.0493424,0.52,-0.3,3.14,0]",1.6492,1,0,1,2,3,0,255,"p[-20.2094,-9.85471,18.9903,2.48313,-4.9673,-1.71749]",1,1.0
8000,"p[-0.371233,0.115913,0.52,-0.3,3.14,0]","p[-0.433431,0.110735,0.52,-0.3,3.14,0]",1.913,1,0,1,1,3,0,255,"p[-14.8758,-5.3574,19.179,-0.446615,-4.08114,-0.591508]",1,1.0
8001,"p[-0.464411,0.0804732,0.52,-0.3,3.14,0]","p[-0.637678,0.244769,0.52,-0.3,3.14,0]",1.17668,1,0,1,1,3,0,255,"p[-54.8221,9.66207,40.18,-2.70537,-8.12883,-2.28144]",1,1.0
8002,"p[-0.577607,0.139799,0.52,-0.3,3.14,0]","p[-0.578764,0.207811,0.52,-0.3,3.14,0]",0.24928,1,0,1,1,3,0,255,"p[-15.0167,-8.08653,18.9438,-0.587423,-4.12396,-0.461733]",0,1.0
8003,"p[-0.457023,-0.0634272,0.52,-0.3,3.14,0]","p[-0.443567,0.0624858,0.52,-0.3,3.14,0]",2.3803,1,0,1,2,3,0,255,"p[-22.1271,-13.2235,18.1517,2.51586,-4.41392,-0.142649]",0,1.0
8004,"p[-0.365369,-0.113759,0.52,-0.3,3.14,0]","p[-0.55099,-0.0738808,0.52,-0.3,3.14,0]",2.69712,1,0,1,1,3,0,255,"p[-0.810788,-4.46495,8.0052,1.55343,-0.860541,-0.507168]",0,1.0
8005,"p[-0.629767,-0.145557,0.52,-0.3,3.14,0]","p[-0.584274,-0.0770455,0.52,-0.3,3.14,0]",-1.83424,1,0,1,3,3,0,255,"p[-22.6827,-11.9434,24.9105,1.21976,-5.88328,-1.2455]",0,1.0
8006,"p[-0.645655,0.199065,0.52,-0.3,3.14,0]","p[-0.642305,0.0914813,0.52,-0.3,3.14,0]",-0.0762649,1,0,1,2,3,0,255,"p[-25.9445,-3.69954,17.0017,0.188043,-5.03562,-1.89008]",1,1.0
8007,"p[-0.537148,-0.0284962,0.52,-0.3,3.14,0]","p[-0.329918,0.26239,0.52,-0.3,3.14,0]",0.265572,1,0,1,3,3,0,255,"p[-16.7343,-5.98194,15.9618,-1.62424,-3.38976,-0.305806]",0,1.0
8008,"p[-0.513505,0.078402,0.52,-0.3,3.14,0]","p[-0.471674,0.111864,0.52,-0.3,3.14,0]",2.7122,1,0,1,1,3,0,255,"p[-12.9521,-11.9239,7.56163,1.70811,-4.04256,-0.605541]",1,1.0
8009,"p[-0.547334,-0.19075,0.52,-0.3,3.14,0]","p[-0.630088,0.031215,0.52,-0.3,3.14,0]",1.59231,1,0,1,3,3,0,255,"p[-30.8163,-10.8467,26.805,0.906426,-5.30598,-2.64687]",0,1.0
8010,"p[-0.625317,-0.100366,0.52,-0.3,3.14,0]","p[-0.666131,0.15377,0.52,-0.3,3.14,0]",-0.798349,1,0,1,3,3,0,255,"p[-37.2008,-4.31061,25.3943,1.09816,-5.24002,-1.28737]",0,1.0
8011,"p[-0.547921,0.021299,0.52,-0.3,3.14,0]","p[-0.629863,-0.0889372,0.52,-0.3,3.14,0]",-1.7577,1,0,1,2,3,0,255,"p[-30.3678,-8.0239,23.7955,0.658428,-6.31545,0.070641]",0,1.0
8012,"p[-0.496844,-0.0782358,0.52,-0.3,3.14,0]","p[-0.594464,-0.186489,0.52,-0.3,3.14,0]",1.20757,1,0,1,1,3,0,255,"p[-25.8361,-16.0419,22.9472,2.95243,-4.94596,-0.230453]",0,1.0
8013,"p[-0.545811,-0.0840632,0.52,-0.3,3.14,0]","p[-0.5447,-0.0783939,0.52,-0.3,3.14,0]",1.57429,1,0,1,3,3,0,255,"p[-24.4155,-16.8137,21.0898,2.61003,-3.31947,-1.50909]",0,1.0
8014,"p[-0.464674,-0.161942,0.52,-0.3,3.14,0]","p[-0.501525,-0.082511,0.52,-0.3,3.14,0]",-3.12318,1,0,1,3,3,0,255,"p[1.17861,-10.953,2.59889,1.66858,-0.113726,-0.840254]",0,1.0
8015,"p[-0.447449,-0.0484354,0.52,-0.3,3.14,0]","p[-0.455199,0.263955,0.52,-0.3,3.14,0]",-1.73678,1,0,1,1,3,0,255,"p[-23.9116,-5.53172,18.2873,-0.608436,-5.4726,-0.76366]",1,1.0
8016,"p[-0.546468,-0.141455,0.52,-0.3,3.14,0]","p[-0.47968,-0.143454,0.52,-0.3,3.14,0]",-2.20392,1,0,1,3,3,0,255,"p[-5.0892,-10.8068,10.9555,1.70266,-1.61851,-0.665496]",0,1.0
8017,"p[-0.404619,-0.0168539,0.52,-0.3,3.14,0]","p[-0.622884,0.205284,0.52,-0.3,3.14,0]",-2.37985,1,0,1,3,3,0,255,"p[-37.3983,3.0153,28.372,-0.371888,-5.67212,-0.90808]",0,1.0
8018,"p[-0.644973,0.246986,0.52,-0.3,3.14,0]","p[-0.633822,-0.0568496,0.52,-0.3,3.14,0]",0.342587,1,0,1,1,3,0,255,"p[-32.3812,-14.9387,22.0583,2.12484,-5.37785,-1.15412]",1,1.0
8019,"p[-0.43699,0.195586,0.52,-0.3,3.14,0]","p[-0.520603,0.119128,0.52,-0.3,3.14,0]",1.04332,1,0,1,3,3,0,255,"p[-4.18336,-13.126,8.50603,2.3563,-1.90604,-1.56391]",0,1.0
8020,"p[-0.664692,-0.120539,0.52,-0.3,3.14,0]","p[-0.640247,0.0756807,0.52,-0.3,3.14,0]",1.29911,1,0,1,3,3,0,255,"p[-26.2361,-6.99706,13.5713,1.27767,-3.18225,-0.29911]",0,1.0
8021,"p[-0.563816,0.05337,0.52,-0.3,3.14,0]","p[-0.628132,0.22879,0.52,-0.3,3.14,0]",1.72465,1,0,1,1,3,0,255,"p[-48.0594,5.82888,31.0795,-1.71195,-5.94061,-0.0567392]",1,1.0
8022,"p[-0.523438,-0.123493,0.52,-0.3,3.14,0]","p[-0.642441,0.0198692,0.52,-0.3,3.14,0]",1.71056,1,0,1,1,3,0,255,"p[-23.4185,-9.93351,15.4929,1.86494,-3.41844,-0.00555328]",1,1.0
8023,"p[-0.372497,-0.132621,0.52,-0.3,3.14,0]","p[-0.437696,0.0212743,0.52,-0.3,3.14,0]",-2.19931,1,0,1,2,3,0,255,"p[-14.8157,-23.0506,16.3881,1.65129,-3.28768,-1.81288]",1,1.0
8024,"p[-0.373705,0.183965,0.52,-0.3,3.14,0]","p[-0.613733,-0.14987,0.52,-0.3,3.14,0]",1.21338,1,0,1,3,3,0,255,"p[-29.5844,-17.9983,20.8553,1.63692,-3.79374,-1.2784]",0,1.0
8025,"p[-0.420671,-0.181843,0.52,-0.3,3.14,0]","p[-0.464028,0.249747,0.52,-0.3,3.14,0]",2.31874,1,0,1,3,3,0,255,"p[-29.3645,2.23917,24.2083,-1.28151,-6.01994,-0.853015]",0,1.0
8026,"p[-0.502331,0.248037,0.52,-0.3,3.14,0]","p[-0.551787,-0.166358,0.52,-0.3,3.14,0]",0.247341,1,0,1,3,3,0,255,"p[-23.0865,-8.09349,15.7652,0.971491,-2.9295,-0.768702]",0,1.0
8027,"p[-0.402751,-0.0557476,0.52,-0.3,3.14,0]","p[-0.432236,-0.0234259,0.52,-0.3,3.14,0]",2.17593,1,0,1,2,3,0,255,"p[-12.0805,-19.3682,16.1666,2.88829,-1.93935,-1.0688]",0,1.0
8028,"p[-0.476712,0.0457473,0.52,-0.3,3.14,0]","p[-0.67866,0.0747112,0.52,-0.3,3.14,0]",1.20043,1,0,1,1,3,0,255,"p[-49.4406,-7.00576,36.682,0.229245,-9.18943,-1.02519]",0,1.0
8029,"p[-0.437298,0.0433212,0.52,-0.3,3.14,0]","p[-0.458371,0.0845707,0.52,-0.3,3.14,0]",0.39173,1,0,1,2,3,0,255,"p[-21.4484,-14.5714,10.561,2.91711,-3.03978,-0.0470404]",1,1.0
8030,"p[-0.368259,-0.180991,0.52,-0.3,3.14,0]","p[-0.475378,0.101048,0.52,-0.3,3.14,0]",1.33203,1,0,1,3,3,0,255,"p[-18.1217,-7.64087,21.8359,0.462214,-5.44009,0.417171]",0,1.0
8031,"p[-0.359515,0.0890408,0.52,-0.3,3.14,0]","p[-0.410537,-0.0403746,0.52,-0.3,3.14,0]",1.3522,1,0,1,1,3,0,255,"p[-8.95437,-19.1365,13.7307,2.45636,-3.00083,-1.37522]",1,1.0
8032,"p[-0.453985,-0.105078,0.52,-0.3,3.14,0]","p[-0.522249,0.17952,0.52,-0.3,3.14,0]",-0.678354,1,0,1,2,3,0,255,"p[-31.754,-6.83969,24.2023,-0.966998,-6.51134,-2.78095]",0,1.0
8033,"p[-0.343271,-0.025966,0.52,-0.3,3.14,0]","p[-0.349928,-0.0164795,0.52,-0.3,3.14,0]",3.1145,1,0,1,2,3,0,255,"p[-13.2472,-25.4598,10.7357,2.90606,-2.06695,-1.15331]",1,1.0
8034,"p[-0.479957,-0.0815884,0.52,-0.3,3.14,0]","p[-0.520994,0.0718382,0.52,-0.3,3.14,0]",-1.76527,1,0,1,3,3,0,255,"p[-13.7701,-8.79559,14.8717,1.47095,-2.93885,-0.447683]",0,1.0
8035,"p[-0.422995,-0.169273,0.52,-0.3,3.14,0]","p[-0.655164,-0.0139453,0.52,-0.3,3.14,0]",1.47887,1,0,1,1,3,0,255,"p[-18.2336,-12.6091,11.8246,2.75983,-2.69604,-0.289716]",0,1.0
8036,"p[-0.536813,0.150509,0.52,-0.3,3.14,0]","p[-0.482291,0.257986,0.52,-0.3,3.14,0]",1.77051,1,0,1,1,3,0,255,"p[-20.1323,-4.94138,12.869,0.772361,-3.82554,-0.00629885]",0,1.0
8037,"p[-0.562119,0.068226,0.52,-0.3,3.14,0]","p[-0.382608,0.146481,0.52,-0.3,3.14,0]",-2.33828,1,0,1,2,3,0,255,"p[-16.3095,-14.7317,12.6245,0.945016,-2.70314,-0.885553]",1,1.0
8038,"p[-0.618429,0.140533,0.52,-0.3,3.14,0]","p[-0.364496,-0.0715515,0.52,-0.3,3.14,0]",2.20851,1,0,1,3,3,0,255,"p[-12.5631,-15.9295,15.9316,3.40399,-1.88812,-0.972797]",0,1.0
8039,"p[-0.41679,0.115764,0.52,-0.3,3.14,0]","p[-0.345409,0.0608312,0.52,-0.3,3.14,0]",2.83116,1,0,1,1,3,0,255,"p[-19.079,-18.0693,20.9721,0.699626,-4.98639,-1.02123]",0,0.0
8040,"p[-0.470327,-0.113475,0.52,-0.3,3.14,0]","p[-0.567072,-0.190679,0.52,-0.3,3.14,0]",3.10402,1,0,1,2,3,0,255,"p[-14.8159,-11.2663,22.7091,3.15278,-5.05068,-0.680275]",1,1.0
8041,"p[-0.63593,-0.129627,0.52,-0.3,3.14,0]","p[-0.599431,0.0585635,0.52,-0.3,3.14,0]",-1.33558,1,0,1,1,3,0,255,"p[-19.203,-5.25812,14.277,0.71081,-2.90394,-0.60866]",0,1.0
8042,"p[-0.558105,-0.102639,0.52,-0.3,3.14,0]","p[-0.469397,0.0304743,0.52,-0.3,3.14,0]",1.65582,1,0,1,3,3,0,255,"p[-6.78548,-18.2356,16.359,1.99351,-3.99759,-1.65722]",0,1.0
8043,"p[-0.646941,-0.0963602,0.52,-0.3,3.14,0]","p[-0.541522,-0.116795,0.52,-0.3,3.14,0]",1.45691,1,0,1,1,3,0,255,"p[3.05869,-9.54828,2.82558,1.62899,-0.416979,-1.01007]",1,1.0
8044,"p[-0.546643,0.123131,0.52,-0.3,3.14,0]","p[-0.565812,-0.177846,0.52,-0.3,3.14,0]",-2.71943,1,0,1,3,3,0,255,"p[-6.79276,-13.8658,14.3304,2.24159,-1.61988,-2.26624]",0,1.0
8045,"p[-0.608529,0.0379334,0.52,-0.3,3.14,0]","p[-0.342046,0.119154,0.52,-0.3,3.14,0]",-1.70071,1,0,1,3,3,0,255,"p[-20.1935,-15.4159,20.4169,0.566903,-3.61543,-1.06655]",0,1.0
8046,"p[-0.455502,0.170147,0.52,-0.3,3.14,0]","p[-0.505946,-0.182235,0.52,-0.3,3.14,0]",0.176895,1,0,1,1,3,0,255,"p[-21.7158,-17.6811,20.7865,2.71051,-3.4067,-1.78012]",0,1.0
8047,"p[-0.6535,0.0209467,0.52,-0.3,3.14,0]","p[-0.42506,0.192242,0.52,-0.3,3.14,0]",-3.06723,1,0,1,1,3,0,255,"p[-20.1759,-10.5284,16.3721,-0.000346476,-4.49723,-1.04435]",0,1.0
8048,"p[-0.529865,0.0787534,0.52,-0.3,3.14,0]","p[-0.587689,-0.100115,0.52,-0.3,3.14,0]",-1.50935,1,0,1,1,3,0,255,"p[-5.24777,-13.2963,8.33017,1.64364,-1.45662,-0.96624]",0,1.0
8049,"p[-0.374797,0.173892,0.52,-0.3,3.14,0]","p[-0.437586,0.248231,0.52,-0.3,3.14,0]",0.833572,1,0,1,3,3,0,255,"p[-20.8306,-9.18975,20.1958,-0.855279,-4.23631,-0.744809]",0,1.0
8050,"p[-0.664782,-0.0941064,0.52,-0.3,3.14,0]","p[-0.630292,-0.0429624,0.52,-0.3,3.14,0]",-0.804344,1,0,1,1,3,0,255,"p[-32.6821,-9.82861,21.9991,1.67148,-4.64262,-0.720694]",1,1.0
8051,"p[-0.322718,-0.0543263,0.52,-0.3,3.14,0]","p[-0.644032,0.23895,0.52,-0.3,3.14,0]",1.68614,1,0,1,1,3,0,255,"p[-17.3649,-3.20477,23.6581,-1.30969,-5.10524,-0.882178]",1,1.0
8052,"p[-0.489435,-0.153426,0.52,-0.3,3.14,0]","p[-0.60083,-0.174803,0.52,-0.3,3.14,0]",-1.46869,1,0,1,3,3,0,255,"p[-15.2786,-18.4303,19.7417,2.90675,-2.32624,-2.14449]",0,1.0
8053,"p[-0.670205,0.246525,0.52,-0.3,3.14,0]","p[-0.509284,-0.141248,0.52,-0.3,3.14,0]",-2.64584,1,0,1,1,3,0,255,"p[-17.9341,-11.1777,24.5166,1.73222,-3.27121,-0.563683]",1,1.0
8054,"p[-0.337037,-0.0870663,0.52,-0.3,3.14,0]","p[-0.576112,-0.197626,0.52,-0.3,3.14,0]",-1.00998,1,0,1,3,3,0,255,"p[-30.4778,-8.89584,26.6347,2.02443,-6.13933,0.0531822]",0,1.0
8055,"p[-0.492239,0.247337,0.52,-0.3,3.14,0]","p[-0.575994,0.028416,0.52,-0.3,3.14,0]",-0.502848,1,0,1,3,3,0,255,"p[-26.8473,-8.37492,23.1718,0.501009,-5.75271,-2.38113]",0,1.0
8056,"p[-0.335036,0.177459,0.52,-0.3,3.14,0]","p[-0.387832,0.0408379,0.52,-0.3,3.14,0]",0.414678,1,0,1,3,3,0,255,"p[-7.20584,-1.14415,16.3651,1.39318,-3.08354,0.632785]",0,1.0
8057,"p[-0.533978,0.031318,0.52,-0.3,3.14,0]","p[-0.619579,0.0665722,0.52,-0.3,3.14,0]",1.20689,1,0,1,3,3,0,255,"p[-25.7878,-8.33275,17.7743,0.928207,-4.60201,-1.19703]",0,1.0
8058,"p[-0.387604,-0.101126,0.52,-0.3,3.14,0]","p[-0.597512,-0.0894974,0.52,-0.3,3.14,0]",-1.63177,1,0,1,2,3,0,255,"p[-18.626,-13.5024,17.0852,1.80946,-2.21158,-1.09808]",1,1.0
8059,"p[-0.649848,-0.173852,0.52,-0.3,3.14,0]","p[-0.528562,-0.0144975,0.52,-0.3,3.14,0]",2.39066,1,0,1,1,3,0,255,"p[-17.1783,-8.69546,25.2668,2.06328,-4.67651,-0.796314]",0,1.0
8060,"p[-0.41689,0.223759,0.52,-0.3,3.14,0]","p[-0.428218,-0.053874,0.52,-0.3,3.14,0]",2.0305,1,0,1,1,3,0,255,"p[-11.2748,-5.86938,15.534,2.40892,-2.40033,0.806311]",0,1.0
8061,"p[-0.53849,0.0150406,0.52,-0.3,3.14,0]","p[-0.460169,-0.105389,0.52,-0.3,3.14,0]",1.68602,1,0,1,3,3,0,255,"p[-10.9938,-15.0709,8.2714,1.62869,-1.34258,0.0815625]",0,1.0
8062,"p[-0.461091,0.0723531,0.52,-0.3,3.14,0]","p[-0.485836,0.0724618,0.52,-0.3,3.14,0]",1.97706,1,0,1,3,3,0,255,"p[-22.6535,-3.59786,20.8615,1.69663,-4.36054,-0.388718]",0,1.0
8063,"p[-0.40658,0.135491,0.52,-0.3,3.14,0]","p[-0.339793,-0.126331,0.52,-0.3,3.14,0]",0.322976,1,0,1,3,3,0,255,"p[-5.74243,-20.5163,19.2282,2.04994,-1.78823,-1.02724]",0,1.0
8064,"p[-0.599669,0.234634,0.52,-0.3,3.14,0]","p[-0.475558,-0.178381,0.52,-0.3,3.14,0]",-0.898647,1,0,1,1,3,0,255,"p[-0.0272643,-11.7737,2.64756,1.85514,0.298098,-1.60197]",1,1.0
8065,"p[-0.511191,-0.0957813,0.52,-0.3,3.14,0]","p[-0.384883,-0.13514,0.52,-0.3,3.14,0]",-1.00919,1,0,1,2,3,0,255,"p[-16.4906,-17.9336,14.4864,2.32137,-2.36046,-0.0691634]",1,1.0
8066,"p[-0.546431,0.171822,0.52,-0.3,3.14,0]","p[-0.358799,-0.19018,0.52,-0.3,3.14,0]",0.63176,1,0,1,1,3,0,255,"p[-2.37027,-17.8259,16.1445,3.33739,-2.81229,-0.72759]",1,1.0
8067,"p[-0.377755,0.175977,0.52,-0.3,3.14,0]","p[-0.46955,-0.0115629,0.52,-0.3,3.14,0]",0.362187,1,0,1,2,3,0,255,"p[-3.66755,-14.2368,11.5239,1.51165,-2.71633,-0.114855]",1,1.0
8068,"p[-0.421955,-0.150782,0.52,-0.3,3.14,0]","p[-0.359277,-0.171769,0.52,-0.3,3.14,0]",-2.47393,1,0,1,3,3,0,255,"p[-4.47737,-11.458,14.8741,2.43946,-2.61022,-0.315462]",0,1.0
8069,"p[-0.628102,-0.0712564,0.52,-0.3,3.14,0]","p[-0.486668,-0.0181455,0.52,-0.3,3.14,0]",0.156532,1,0,1,3,3,0,255,"p[-19.4256,-17.0631,13.4295,2.88617,-2.6549,-1.30998]",0,1.0
8070,"p[-0.382978,-0.0999904,0.52,-0.3,3.14,0]","p[-0.631121,0.17784,0.52,-0.3,3.14,0]",2.03979,1,0,1,2,3,0,255,"p[-30.0797,-0.226703,22.625,0.884158,-5.01141,-0.894768]",1,1.0
8071,"p[-0.454814,0.0540016,0.52,-0.3,3.14,0]","p[-0.473146,0.0514102,0.52,-0.3,3.14,0]",2.73711,1,0,1,1,3,0,255,"p[-20.0012,-5.69733,21.4556,1.20372,-5.29034,-0.783186]",1,1.0
8072,"p[-0.627491,-0.0537264,0.52,-0.3,3.14,0]","p[-0.497667,-0.135446,0.52,-0.3,3.14,0]",-1.90023,1,0,1,1,3,0,255,"p[-10.595,-16.4887,19.497,2.16349,-4.35101,-0.940385]",1,1.0
8073,"p[-0.480348,-0.1324,0.52,-0.3,3.14,0]","p[-0.429252,-0.0584125,0.52,-0.3,3.14,0]",1.18174,1,0,1,2,3,0,255,"p[-8.99357,-21.2531,18.2142,3.44295,-3.07112,-1.6917]",1,1.0
8074,"p[-0.64883,-0.00746904,0.52,-0.3,3.14,0]","p[-0.396716,-0.158472,0.52,-0.3,3.14,0]",2.46346,1,0,1,1,3,0,255,"p[-3.0242,-18.6507,13.8166,3.33717,-2.01956,-0.0693105]",1,1.0
8075,"p[-0.545477,-0.176817,0.52,-0.3,3.14,0]","p[-0.578148,-0.19962,0.52,-0.3,3.14,0]",0.22435,1,0,1,3,3,0,255,"p[-8.23255,-7.29425,6.6964,1.79995,-0.649679,1.03997]",0,1.0
8076,"p[-0.654849,0.262154,0.52,-0.3,3.14,0]","p[-0.489765,0.16861,0.52,-0.3,3.14,0]",2.64781,1,0,1,2,3,0,255,"p[-27.5515,-7.50335,17.4436,-0.603989,-4.77626,-0.947474]",1,1.0
8077,"p[-0.575768,0.0668235,0.52,-0.3,3.14,0]","p[-0.362855,-0.126738,0.52,-0.3,3.14,0]",-0.269248,1,0,1,3,3,0,255,"p[-9.81758,-16.4687,17.8536,1.60468,-1.83531,-0.620848]",0,1.0
8078,"p[-0.366545,-0.111188,0.52,-0.3,3.14,0]","p[-0.372308,-0.179926,0.52,-0.3,3.14,0]",-2.31689,1,0,1,3,3,0,255,"p[-7.12681,-22.6569,23.0925,3.09059,-4.43228,-1.38301]",0,1.0
8079,"p[-0.399571,0.00479136,0.52,-0.3,3.14,0]","p[-0.328402,0.198257,0.52,-0.3,3.14,0]",2.18647,1,0,1,2,3,0,255,"p[-20.4891,-10.6743,15.5728,0.763674,-3.94558,0.211052]",1,1.0
8080,"p[-0.346931,0.214963,0.52,-0.3,3.14,0]","p[-0.4582,-0.197677,0.52,-0.3,3.14,0]",1.8163,1,0,1,3,3,0,255,"p[-11.2263,-15.6617,21.8427,2.69089,-2.90326,-0.934281]",0,1.0
8081,"p[-0.377864,0.185657,0.52,-0.3,3.14,0]","p[-0.575904,0.209463,0.52,-0.3,3.14,0]",-2.96998,1,0,1,3,3,0,255,"p[-9.60575,-1.39118,6.05277,-0.135249,-1.66953,-1.56114]",0,1.0
8082,"p[-0.355927,-0.0813691,0.52,-0.3,3.14,0]","p[-0.494312,-0.0923281,0.52,-0.3,3.14,0]",-1.4331,1,0,1,3,3,0,255,"p[-9.37837,-12.3741,13.5429,1.20785,-1.63167,-1.34845]",0,0.0
8083,"p[-0.33439,0.264313,0.52,-0.3,3.14,0]","p[-0.465032,-0.0773292,0.52,-0.3,3.14,0]",-2.45952,1,0,1,3,3,0,255,"p[-5.49654,-10.6959,2.95431,1.73639,-0.511177,-1.25539]",0,0.0
8084,"p[-0.647125,-0.121687,0.52,-0.3,3.14,0]","p[-0.664347,0.262239,0.52,-0.3,3.14,0]",3.06733,1,0,1,2,3,0,255,"p[-39.4647,6.30041,24.958,-1.21176,-5.16845,-1.07057]",1,1.0
8085,"p[-0.649663,-0.107943,0.52,-0.3,3.14,0]","p[-0.599953,-0.164062,0.52,-0.3,3.14,0]",2.81131,1,0,1,1,3,0,255,"p[-13.9724,-15.0181,10.2168,2.02583,-0.845777,-1.84784]",0,1.0
