,move_00,move_1,rotate_angle,gACT,gMOD,gGTO,gSTA,gIMC,gFLT,gPRE,tcp_force,success
8991,"p[-0.358133,-0.248688,0.5,1.5708,-2.7925,0]","p[-0.407027,-0.399198,0.499986,-1.50974,2.68376,-2.28872e-05]",1.42825,1,0,1,2,3,0,255,"p[0.893039,-12.161,0.557485,1.78285,0.231838,0.462563]",1
8992,"p[-0.332745,-0.455757,0.5,1.5708,-2.7925,0]","p[-0.426815,-0.284234,0.499944,-1.50966,2.68369,-6.24412e-05]",-2.60246,1,0,1,2,3,0,255,"p[-9.18595,-19.1034,10.3441,2.2855,-1.49301,-0.970347]",1
8993,"p[-0.375867,-0.294665,0.5,1.5708,-2.7925,0]","p[-0.454884,-0.490126,0.499966,-1.50968,2.68366,-1.20847e-05]",2.68732,1,0,1,2,3,0,255,"p[1.17454,-7.19373,-7.80254,1.07864,0.811393,-0.0602864]",1
8994,"p[-0.293022,-0.318425,0.5,1.5708,-2.7925,0]","p[-0.448573,-0.260873,0.499992,-1.5096,2.68375,-0.00012426]",-1.40333,1,0,1,3,3,0,255,"p[-19.2283,-14.6653,13.1439,2.23983,-3.40642,-1.27502]",0
8995,"p[-0.476452,-0.269218,0.5,1.5708,-2.7925,0]","p[-0.476982,-0.465645,0.500005,-1.50972,2.68384,-7.82892e-05]",-2.47236,1,0,1,2,3,0,255,"p[-11.2926,-22.7989,13.7501,5.20556,-1.46405,-0.956087]",1
8996,"p[-0.3163,-0.421292,0.5,1.5708,-2.7925,0]","p[-0.498939,-0.441321,0.499947,-1.50975,2.68357,-0.00016216]",-2.48641,1,0,1,1,3,0,255,"p[-6.7225,-15.3424,2.60168,3.34566,-0.7407,0.0596775]",1
8997,"p[-0.361853,-0.282547,0.5,1.5708,-2.7925,0]","p[-0.336911,-0.287852,0.499974,-1.50971,2.68371,3.20152e-05]",-1.10445,1,0,1,2,3,0,255,"p[0.854411,-21.0701,4.69908,3.12418,-0.521895,-0.291762]",1
8998,"p[-0.323702,-0.459436,0.5,1.5708,-2.7925,0]","p[-0.382886,-0.331399,0.499947,-1.50954,2.68366,-0.000174006]",-1.96279,1,0,1,2,3,0,255,"p[-4.59784,-26.927,5.21393,3.82579,-0.240453,-1.67987]",1
8999,"p[-0.48766,-0.209922,0.5,1.5708,-2.7925,0]","p[-0.516082,-0.280641,0.499954,-1.50985,2.68362,3.68108e-05]",1.56478,1,0,1,1,3,0,255,"p[-8.32156,-16.2907,-0.143671,1.16503,0.39115,-2.19712]",1
9000,"p[-0.390036,-0.224546,0.5,1.5708,-2.7925,0]","p[-0.338396,-0.379165,0.500011,-1.50976,2.68382,-0.000109918]",1.81048,1,0,1,1,3,0,255,"p[7.49213,-10.9656,-10.368,1.24614,3.65318,-0.869241]",1
9001,"p[-0.384576,-0.280561,0.5,1.5708,-2.7925,0]","p[-0.359867,-0.309595,0.500045,-1.50991,2.68385,-0.000158498]",1.34561,1,0,1,1,3,0,255,"p[-2.369,-14.5857,3.21308,1.65461,0.0488477,-0.84423]",1
9002,"p[-0.351652,-0.396278,0.5,1.5708,-2.7925,0]","p[-0.498939,-0.441321,0.499998,-1.50978,2.6838,-0.000128114]",-2.14691,1,0,1,1,3,0,255,"p[-3.08975,-15.6982,-0.378267,3.70031,-0.101174,-1.28249]",1
9003,"p[-0.333464,-0.288436,0.5,1.5708,-2.7925,0]","p[-0.381009,-0.241089,0.499982,-1.50971,2.68373,-0.00017311]",1.45022,1,0,1,2,3,0,255,"p[3.21932,-20.5698,1.10955,2.07845,-0.23612,-2.69826]",1
9004,"p[-0.557403,-0.338334,0.5,1.5708,-2.7925,0]","p[-0.4756,-0.419215,0.49999,-1.50967,2.68367,-0.000117453]",0.0350014,1,0,1,2,3,0,255,"p[-10.3429,-23.2606,5.69009,3.0327,-0.461155,-0.812251]",1
9005,"p[-0.348407,-0.255937,0.5,1.5708,-2.7925,0]","p[-0.403881,-0.262632,0.499993,-1.50981,2.68377,-0.000151248]",0.850632,1,0,1,1,3,0,255,"p[-4.38257,-4.42566,8.96869,1.51374,-2.13437,-2.24018]",1
9006,"p[-0.353142,-0.336503,0.5,1.5708,-2.7925,0]","p[-0.494545,-0.304054,0.49995,-1.50977,2.68361,0.000101928]",2.42101,1,0,1,2,3,0,255,"p[-11.5713,-23.6666,4.65856,1.88731,-0.222303,-1.40012]",1
9007,"p[-0.407643,-0.424657,0.5,1.5708,-2.7925,0]","p[-0.40492,-0.307742,0.499969,-1.50969,2.68365,-0.000169727]",1.25964,1,0,1,2,3,0,255,"p[-5.99797,-21.7642,-1.00538,2.36398,1.2864,0.0825502]",1
9008,"p[-0.439959,-0.219367,0.5,1.5708,-2.7925,0]","p[-0.426815,-0.284234,0.499985,-1.50975,2.68376,-7.32744e-05]",1.38642,1,0,1,2,3,0,255,"p[-6.93378,-21.2906,5.6286,2.06954,-0.0550696,-2.3065]",1
9009,"p[-0.469189,-0.205004,0.5,1.5708,-2.7925,0]","p[-0.497461,-0.395148,0.499972,-1.50976,2.68373,-7.47754e-05]",-1.48947,1,0,1,2,3,0,255,"p[4.20455,-5.29027,-7.44214,1.31833,1.06121,-1.20436]",1
9010,"p[-0.447492,-0.391235,0.5,1.5708,-2.7925,0]","p[-0.495997,-0.349394,0.499944,-1.50966,2.68372,-3.58717e-05]",-0.87347,1,0,1,2,3,0,255,"p[-3.94819,-21.4642,-4.04151,1.36397,0.755142,-1.98788]",1
9011,"p[-0.395378,-0.422654,0.5,1.5708,-2.7925,0]","p[-0.340676,-0.51931,0.500043,-1.50983,2.68382,-0.000202709]",-0.0312193,1,0,1,2,3,0,255,"p[-1.91157,-26.3523,5.2178,3.02723,-0.0222783,-1.89384]",1
9012,"p[-0.540791,-0.279669,0.5,1.5708,-2.7925,0]","p[-0.403881,-0.262632,0.500049,-1.50986,2.68382,4.14733e-05]",0.0633665,1,0,1,2,3,0,255,"p[-1.8738,-1.49814,9.60909,1.55361,-2.05287,0.353184]",1
9013,"p[-0.308769,-0.481393,0.5,1.5708,-2.7925,0]","p[-0.43028,-0.421286,0.499982,-1.50971,2.68362,-8.53184e-05]",-0.125901,1,0,1,2,3,0,255,"p[-10.9469,-27.1252,8.86726,3.85566,-0.0258891,-1.96209]",1
9014,"p[-0.59497,-0.326788,0.5,1.5708,-2.7925,0]","p[-0.292251,-0.33521,0.49997,-1.50959,2.68362,-1.2239e-05]",0.863163,1,0,1,3,3,0,255,"p[-1.48847,-19.3271,0.993298,3.32128,1.0313,-0.924043]",0
9015,"p[-0.443981,-0.461442,0.5,1.5708,-2.7925,0]","p[-0.361564,-0.401234,0.500036,-1.50964,2.68383,-0.000172428]",1.01234,1,0,1,2,3,0,255,"p[-17.2351,-8.41649,2.76354,0.249331,0.267548,-1.31572]",1
9016,"p[-0.338949,-0.447291,0.5,1.5708,-2.7925,0]","p[-0.361564,-0.401234,0.499963,-1.50964,2.68367,-0.00015766]",-2.43091,1,0,1,2,3,0,255,"p[-0.18507,-21.8767,5.06573,2.40514,-0.997005,-0.904406]",1
9017,"p[-0.587639,-0.335459,0.5,1.5708,-2.7925,0]","p[-0.449813,-0.305894,0.500062,-1.50982,2.68383,8.61456e-05]",-2.61746,1,0,1,2,3,0,255,"p[-10.0933,-20.8333,3.2325,2.64076,-0.791092,-1.44828]",1
9018,"p[-0.422993,-0.276814,0.5,1.5708,-2.7925,0]","p[-0.476982,-0.465645,0.499965,-1.50966,2.68363,-8.93475e-05]",2.64361,1,0,1,3,3,0,255,"p[-21.6361,-33.169,20.1712,5.80127,-3.52823,-1.46306]",1
9019,"p[-0.381474,-0.551757,0.5,1.5708,-2.7925,0]","p[-0.359867,-0.309595,0.500104,-1.50989,2.68386,-0.000382729]",2.91279,1,0,1,2,3,0,255,"p[-5.5048,-17.7163,6.92792,1.08656,-0.173655,0.341371]",1
9020,"p[-0.496202,-0.372225,0.5,1.5708,-2.7925,0]","p[-0.38773,-0.564521,0.499976,-1.50961,2.6837,6.22664e-05]",-2.47055,1,0,1,2,3,0,255,"p[-15.4357,-32.8934,19.4088,4.77135,-2.24618,0.0178179]",1
9021,"p[-0.335373,-0.307697,0.5,1.5708,-2.7925,0]","p[-0.517626,-0.325733,0.499955,-1.50963,2.68365,-8.42501e-05]",1.29566,1,0,1,1,3,0,255,"p[-7.58714,-17.9269,-1.73489,0.867078,0.774174,0.185156]",0
9022,"p[-0.416367,-0.421586,0.5,1.5708,-2.7925,0]","p[-0.292251,-0.33521,0.499948,-1.5096,2.68373,4.11102e-05]",-1.28936,1,0,1,1,3,0,255,"p[-0.0291773,-17.81,-0.450311,2.40312,0.131877,-1.08605]",1
9023,"p[-0.485705,-0.332359,0.5,1.5708,-2.7925,0]","p[-0.336911,-0.287852,0.499981,-1.50977,2.68378,-5.05744e-05]",2.50621,1,0,1,2,3,0,255,"p[0.778196,-20.0975,4.85598,3.87122,0.0894756,-1.22501]",1
9024,"p[-0.395034,-0.313773,0.5,1.5708,-2.7925,0]","p[-0.359867,-0.309595,0.499974,-1.50967,2.68379,-0.000231934]",-3.11601,1,0,1,2,3,0,255,"p[0.36301,-10.6075,-2.77047,0.535332,0.575795,-1.13237]",1
9025,"p[-0.37802,-0.310206,0.5,1.5708,-2.7925,0]","p[-0.495997,-0.349394,0.499981,-1.50965,2.68381,-0.000149811]",1.01828,1,0,1,2,3,0,255,"p[-4.57387,-19.6743,-4.88342,2.16488,1.37112,-2.01292]",1
9026,"p[-0.35062,-0.305334,0.5,1.5708,-2.7925,0]","p[-0.426815,-0.284234,0.499959,-1.50969,2.6837,3.72738e-05]",-2.65471,1,0,1,2,3,0,255,"p[-10.606,-19.1889,8.42177,2.00087,-0.300961,-1.48191]",1
9027,"p[-0.326125,-0.45242,0.5,1.5708,-2.7925,0]","p[-0.382886,-0.331399,0.499968,-1.50976,2.68373,-7.86662e-05]",-0.37457,1,0,1,1,3,0,255,"p[-6.38595,-24.5023,2.11162,2.79616,1.07286,-0.245596]",1
9028,"p[-0.323469,-0.401605,0.5,1.5708,-2.7925,0]","p[-0.471528,-0.282434,0.499978,-1.50975,2.68371,-0.000112297]",-3.01873,1,0,1,2,3,0,255,"p[-9.58395,-18.6493,1.58536,1.7589,0.797472,-1.72082]",1
9029,"p[-0.398286,-0.462606,0.5,1.5708,-2.7925,0]","p[-0.340676,-0.51931,0.499975,-1.50953,2.6837,-9.91275e-05]",0.366294,1,0,1,1,3,0,255,"p[-3.51208,-25.7142,8.27904,3.60616,-0.691151,0.96479]",1
9030,"p[-0.549863,-0.302061,0.5,1.5708,-2.7925,0]","p[-0.340676,-0.51931,0.500026,-1.50956,2.68395,-0.000128431]",-2.79078,1,0,1,2,3,0,255,"p[-8.36017,-34.8818,14.2642,3.60145,-1.09923,0.938402]",1
9031,"p[-0.43113,-0.302014,0.5,1.5708,-2.7925,0]","p[-0.338396,-0.379165,0.49998,-1.50962,2.68378,-0.000157206]",0.147012,1,0,1,3,3,0,255,"p[9.14667,-14.3323,-7.53842,0.393981,2.20145,-1.00427]",0
9032,"p[-0.484898,-0.248561,0.5,1.5708,-2.7925,0]","p[-0.537484,-0.257374,0.500005,-1.50976,2.68385,-8.18685e-05]",-1.7898,1,0,1,1,3,0,255,"p[-1.64206,-5.05207,-4.31094,0.608293,0.296297,-0.748658]",1
9033,"p[-0.285725,-0.389934,0.5,1.5708,-2.7925,0]","p[-0.383837,-0.377172,0.5,-1.50968,2.68384,-0.000215042]",0.743121,1,0,1,2,3,0,255,"p[0.675245,-12.717,-3.23644,0.841193,1.77786,-0.504939]",1
9034,"p[-0.563768,-0.331625,0.5,1.5708,-2.7925,0]","p[-0.402851,-0.217927,0.499986,-1.50976,2.68367,-9.08109e-06]",0.247335,1,0,1,2,3,0,255,"p[-5.31869,-14.1228,-3.65281,1.87996,0.327672,-0.333446]",1
9035,"p[-0.394129,-0.372933,0.5,1.5708,-2.7925,0]","p[-0.426815,-0.284234,0.499965,-1.50965,2.68376,-0.000189919]",-1.66283,1,0,1,1,3,0,255,"p[-14.85,-11.0042,13.3952,2.0942,-2.46638,-0.42022]",1
9036,"p[-0.396541,-0.248127,0.5,1.5708,-2.7925,0]","p[-0.381009,-0.241089,0.499935,-1.50972,2.68352,-0.000180736]",0.288421,1,0,1,1,3,0,255,"p[-1.13721,-16.2382,4.07217,2.72553,-0.68247,-0.462555]",0
9037,"p[-0.263231,-0.390533,0.5,1.5708,-2.7925,0]","p[-0.315938,-0.403277,0.499928,-1.50964,2.68357,-0.000155872]",-1.39225,1,0,1,1,3,0,255,"p[-4.9366,-27.0714,9.18479,2.02428,-0.145253,-1.93573]",1
9038,"p[-0.367781,-0.240096,0.5,1.5708,-2.7925,0]","p[-0.447345,-0.216255,0.499952,-1.50975,2.68368,-0.000255433]",1.25703,1,0,1,1,3,0,255,"p[-14.089,-23.734,12.9216,2.87028,-2.91732,-1.57144]",1
9039,"p[-0.338186,-0.332621,0.5,1.5708,-2.7925,0]","p[-0.362425,-0.447686,0.499938,-1.50955,2.68375,-9.75869e-05]",-2.62401,1,0,1,1,3,0,255,"p[0.937642,-16.3539,-6.08717,0.399151,1.92646,-0.781493]",1
9040,"p[-0.412552,-0.407692,0.5,1.5708,-2.7925,0]","p[-0.362425,-0.447686,0.49998,-1.5098,2.6837,2.4296e-05]",-1.18536,1,0,1,2,3,0,255,"p[3.52481,-15.4834,-6.79762,0.395382,2.26137,-0.39819]",1
9041,"p[-0.520966,-0.396757,0.5,1.5708,-2.7925,0]","p[-0.340676,-0.51931,0.500042,-1.50972,2.68382,-0.00019955]",2.73536,1,0,1,2,3,0,255,"p[-3.04162,-25.8077,6.3808,2.71079,0.370609,-0.330276]",1
9042,"p[-0.401926,-0.329373,0.5,1.5708,-2.7925,0]","p[-0.292251,-0.33521,0.499935,-1.50952,2.68364,-0.000127701]",-1.45258,1,0,1,1,3,0,255,"p[-4.64217,-18.5895,3.14603,3.54185,0.0171921,-0.525336]",1
9043,"p[-0.386319,-0.271295,0.5,1.5708,-2.7925,0]","p[-0.315938,-0.403277,0.499971,-1.50968,2.68366,-0.00012631]",-2.29352,1,0,1,1,3,0,255,"p[-7.36603,-24.3752,10.4656,1.30955,-1.21677,-1.34661]",1
9044,"p[-0.421705,-0.184686,0.5,1.5708,-2.7925,0]","p[-0.448573,-0.260873,0.499963,-1.50973,2.68354,-0.000152074]",0.711864,1,0,1,1,3,0,255,"p[-18.4216,-19.2495,10.9133,2.12852,-1.48115,-1.64142]",0
9045,"p[-0.434409,-0.370901,0.5,1.5708,-2.7925,0]","p[-0.425681,-0.239371,0.499995,-1.50982,2.6837,-9.89296e-05]",-2.60746,1,0,1,3,3,0,255,"p[-15.2749,-27.2508,13.1062,2.66092,-1.91232,0.273872]",0
9046,"p[-0.359265,-0.376788,0.5,1.5708,-2.7925,0]","p[-0.315292,-0.357157,0.499945,-1.50978,2.68351,-0.000181186]",2.57232,1,0,1,2,3,0,255,"p[-6.25285,-22.2206,6.61699,4.08721,0.781484,-0.45841]",1
9047,"p[-0.445635,-0.264378,0.5,1.5708,-2.7925,0]","p[-0.315292,-0.357157,0.499995,-1.50971,2.68372,0.000186855]",0.389353,1,0,1,2,3,0,255,"p[-7.73918,-31.21,15.7235,4.85333,-0.519341,-2.81707]",1
9048,"p[-0.287267,-0.438315,0.5,1.5708,-2.7925,0]","p[-0.292251,-0.33521,0.499944,-1.50966,2.68362,-0.000279975]",1.48968,1,0,1,1,3,0,255,"p[-2.84899,-23.2013,2.43083,3.3936,1.47457,-1.3391]",0
9049,"p[-0.495395,-0.24717,0.5,1.5708,-2.7925,0]","p[-0.381009,-0.241089,0.500038,-1.50982,2.68391,-8.14611e-06]",-0.497307,1,0,1,3,3,0,255,"p[-4.13843,-13.0275,2.80633,0.500758,-0.869537,0.259768]",0
9050,"p[-0.307507,-0.310482,0.5,1.5708,-2.7925,0]","p[-0.606655,-0.321989,0.499925,-1.50973,2.68351,-1.46886e-06]",-0.787813,1,0,1,3,3,0,255,"p[-20.6858,-16.2056,13.4505,2.80308,-2.94081,-2.06566]",0
9051,"p[-0.513383,-0.338518,0.5,1.5708,-2.7925,0]","p[-0.381009,-0.241089,0.499973,-1.50959,2.68369,-0.000197434]",-2.6481,1,0,1,3,3,0,255,"p[5.88067,-12.071,-0.118702,1.05479,1.15207,-0.683192]",0
9052,"p[-0.400121,-0.407923,0.5,1.5708,-2.7925,0]","p[-0.381009,-0.241089,0.499937,-1.50965,2.68369,-2.93628e-05]",0.533777,1,0,1,3,3,0,255,"p[1.73296,1.9378,1.51092,0.161978,-0.0951272,-0.669939]",0
9053,"p[-0.398805,-0.281523,0.5,1.5708,-2.7925,0]","p[-0.36417,-0.541884,0.499996,-1.50976,2.68374,-0.000210053]",-2.98817,1,0,1,1,3,0,255,"p[-1.38327,-18.389,2.32186,2.42265,-0.292302,-1.40163]",0
9054,"p[-0.431709,-0.496599,0.5,1.5708,-2.7925,0]","p[-0.340676,-0.51931,0.500012,-1.50975,2.6838,0.000125807]",0.842047,1,0,1,3,3,0,255,"p[-0.0705887,-25.3624,4.03634,1.82629,-0.504875,-1.11089]",0
9055,"p[-0.41605,-0.342931,0.5,1.5708,-2.7925,0]","p[-0.38773,-0.564521,0.500036,-1.50977,2.68392,7.0611e-05]",-1.90964,1,0,1,3,3,0,255,"p[-5.96303,-20.1863,6.62818,2.1886,-0.220871,0.960679]",0
9056,"p[-0.492409,-0.359703,0.5,1.5708,-2.7925,0]","p[-0.340676,-0.51931,0.500032,-1.50981,2.68382,-0.000138508]",0.209005,1,0,1,3,3,0,255,"p[-2.73218,-24.0131,4.63875,2.51977,0.0330631,0.439087]",0
9057,"p[-0.406602,-0.27348,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499991,-1.50978,2.68367,-5.14875e-05]",-2.22649,1,0,1,3,3,0,255,"p[-1.63818,-25.7651,8.15434,2.58888,0.498516,-2.08733]",0
9058,"p[-0.411599,-0.219767,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499977,-1.50969,2.68374,5.69826e-06]",-1.07003,1,0,1,3,3,0,255,"p[-0.6818,-21.2019,3.5465,1.88863,0.455013,-0.257219]",0
9059,"p[-0.520733,-0.261061,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499971,-1.50964,2.68371,-0.000201464]",-1.62082,1,0,1,3,3,0,255,"p[-1.40324,-20.7088,1.57027,0.588932,0.358838,-1.40924]",0
9060,"p[-0.420626,-0.263203,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499947,-1.50974,2.68368,-0.000196516]",0.600114,1,0,1,3,3,0,255,"p[-0.133645,-19.7203,3.17057,1.67701,0.00577673,-0.412824]",0
9061,"p[-0.459877,-0.349042,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.500003,-1.5097,2.68369,-7.92223e-05]",-0.570634,1,0,1,3,3,0,255,"p[3.12582,-23.8573,1.65679,1.75617,1.37141,-3.04024]",0
9062,"p[-0.47162,-0.358108,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.49995,-1.5097,2.68373,-8.2871e-05]",0.258869,1,0,1,3,3,0,255,"p[1.80604,-18.9282,1.23138,1.70078,1.07188,-0.479046]",0
9063,"p[-0.299021,-0.419685,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499984,-1.50991,2.68369,-0.000261747]",-0.276729,1,0,1,3,3,0,255,"p[-0.563622,-18.0505,1.94524,2.23243,1.13377,-0.305591]",0
9064,"p[-0.362567,-0.520823,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499985,-1.50965,2.68378,-7.14663e-05]",2.16522,1,0,1,3,3,0,255,"p[0.853071,-21.5243,1.88797,1.82618,0.847544,-0.320791]",0
9065,"p[-0.564485,-0.313827,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499978,-1.50978,2.68354,0.00013795]",-1.92822,1,0,1,3,3,0,255,"p[-0.150268,-18.7887,0.054668,0.854713,1.22304,-1.71306]",0
9066,"p[-0.500722,-0.372588,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.500007,-1.50974,2.68377,-0.000108658]",-1.15581,1,0,1,3,3,0,255,"p[-0.886969,-21.5636,3.11343,1.89064,0.972869,0.13242]",0
9067,"p[-0.522949,-0.37149,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499966,-1.50952,2.68365,-0.000266837]",-2.54371,1,0,1,3,3,0,255,"p[-0.755699,-18.1132,0.319581,0.91838,1.22977,0.145685]",0
9068,"p[-0.507394,-0.274584,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499999,-1.50966,2.68383,-0.000123116]",-1.29228,1,0,1,3,3,0,255,"p[2.52073,-21.9879,1.7714,2.24937,1.33058,-2.23767]",0
9069,"p[-0.40449,-0.322605,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.500011,-1.5097,2.68374,-0.000123546]",-3.06854,1,0,1,3,3,0,255,"p[-0.609221,-20.2436,1.56149,1.56524,1.05212,-0.946487]",0
9070,"p[-0.301893,-0.348749,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.50003,-1.50977,2.68385,-2.12802e-05]",1.83887,1,0,1,3,3,0,255,"p[-1.72252,-26.5087,9.57298,3.08088,0.0336199,-2.75271]",0
9071,"p[-0.500519,-0.426097,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.500086,-1.50985,2.68389,-8.95325e-05]",2.76503,1,0,1,3,3,0,255,"p[-1.01101,-20.9854,2.96054,1.87067,0.619349,-0.97286]",0
9072,"p[-0.543782,-0.281612,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499972,-1.50965,2.68368,-0.000111669]",-1.52298,1,0,1,3,3,0,255,"p[-2.05072,-19.2048,2.39202,1.18837,0.512741,-0.465608]",0
9073,"p[-0.441841,-0.444007,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.5,-1.50983,2.68375,-0.000127187]",0.634499,1,0,1,3,3,0,255,"p[0.347497,-19.2327,1.6703,1.75006,0.539304,-0.795331]",0
9074,"p[-0.382152,-0.306097,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499975,-1.5098,2.68365,-0.000138337]",-1.77646,1,0,1,3,3,0,255,"p[0.955264,-22.9843,3.19998,2.49449,0.968908,-1.79065]",0
9075,"p[-0.459689,-0.348008,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499998,-1.50971,2.68377,-2.11311e-05]",0.788734,1,0,1,3,3,0,255,"p[0.853667,-18.1888,0.698241,1.64777,0.8888,-0.573957]",0
9076,"p[-0.35456,-0.270325,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.500012,-1.50978,2.68385,-0.000127595]",1.1425,1,0,1,3,3,0,255,"p[-0.158469,-20.4591,3.05801,1.98338,0.637808,-0.636205]",0
9077,"p[-0.461785,-0.192082,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499979,-1.50978,2.68374,-0.000187146]",1.4335,1,0,1,3,3,0,255,"p[0.747498,-18.1526,2.40075,1.95003,0.62649,-1.09875]",0
9078,"p[-0.41452,-0.24056,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.50003,-1.50978,2.68394,-4.82218e-06]",2.20213,1,0,1,3,3,0,255,"p[1.35595,-22.9696,3.40043,2.33515,0.696572,-2.05365]",0
9079,"p[-0.371579,-0.493175,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499998,-1.50989,2.68375,6.69909e-05]",-2.47441,1,0,1,3,3,0,255,"p[-1.95199,-19.276,2.1622,1.42047,0.879932,0.0469683]",0
9080,"p[-0.248852,-0.422291,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499979,-1.50974,2.68374,-0.000105771]",2.46496,1,0,1,3,3,0,255,"p[0.356168,-20.91,3.22589,2.10537,0.48271,-0.60503]",0
9081,"p[-0.580677,-0.314239,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.500049,-1.50968,2.68381,-8.05369e-05]",1.60612,1,0,1,3,3,0,255,"p[-1.7627,-18.209,2.34893,1.20656,0.135498,0.0403871]",0
9082,"p[-0.413881,-0.17985,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.500021,-1.50976,2.68369,0.000141823]",-2.8756,1,0,1,3,3,0,255,"p[0.507564,-22.0992,1.88877,1.53129,1.28103,-1.86199]",0
9083,"p[-0.424706,-0.43375,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.500022,-1.50987,2.68378,-0.000138729]",1.65197,1,0,1,3,3,0,255,"p[1.15697,-21.4676,1.89437,2.06596,0.637419,-1.98345]",0
9084,"p[-0.238223,-0.37724,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499953,-1.50976,2.68361,2.2638e-05]",-1.49838,1,0,1,3,3,0,255,"p[1.14894,-22.1362,2.19418,1.85298,0.790615,-0.766569]",0
9085,"p[-0.478266,-0.426955,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.500024,-1.50965,2.68378,-0.000163818]",1.0689,1,0,1,3,3,0,255,"p[1.99138,-20.0134,1.9108,2.06647,0.927232,-1.25535]",0
9086,"p[-0.277124,-0.408495,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499983,-1.50969,2.68371,3.30259e-05]",-1.00571,1,0,1,3,3,0,255,"p[-1.95246,-19.2401,3.60722,1.92048,0.292292,-0.0590273]",0
9087,"p[-0.465879,-0.377219,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499982,-1.50967,2.6838,-3.38139e-05]",0.514256,1,0,1,3,3,0,255,"p[3.47068,-20.1766,0.198958,1.99547,1.34697,-2.43937]",0
9088,"p[-0.250055,-0.434925,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499926,-1.50953,2.68356,-0.000244794]",1.57032,1,0,1,3,3,0,255,"p[0.709062,-19.1589,2.32985,1.64507,0.53186,-0.12474]",0
9089,"p[-0.465164,-0.411018,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.5,-1.50965,2.68376,-0.000178275]",0.624312,1,0,1,3,3,0,255,"p[-0.0787433,-19.2413,2.53687,1.77554,0.632154,-0.402505]",0
9090,"p[-0.478947,-0.424615,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.500026,-1.50967,2.68381,-0.000175462]",-0.738413,1,0,1,3,3,0,255,"p[0.228827,-22.6617,4.02624,2.05571,0.416728,-1.15566]",0
9091,"p[-0.456649,-0.345002,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499981,-1.50975,2.68378,-0.000160367]",2.44793,1,0,1,3,3,0,255,"p[-2.12156,-17.9076,2.35549,1.39024,0.141744,-0.0497952]",0
9092,"p[-0.318978,-0.412634,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499982,-1.50969,2.6837,-0.000152991]",1.16766,1,0,1,3,3,0,255,"p[2.98002,-21.7682,2.57585,1.66444,0.511778,-2.9005]",0
9093,"p[-0.238631,-0.374095,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499957,-1.50968,2.68373,-0.000136223]",-0.502969,1,0,1,3,3,0,255,"p[-0.690817,-17.3039,-0.222568,1.39058,1.87625,0.0459728]",0
9094,"p[-0.418069,-0.389553,0.5,1.5708,-2.7925,0]","p[-0.316589,-0.449823,0.499934,-1.5096,2.68357,-0.000210596]",-0.256444,1,0,1,3,3,0,255,"p[0.0152011,-17.9446,0.946268,1.78997,1.17055,-0.383898]",0
